id,customer_id,customer_name,gender,phone_number,province,biz_type,monthly_income,product_interest,potential,customer_behavior,bank_info,amount,interest_rate,loan_type,tenure,start_year,latitude,longitude,visit_date,created_at
240,CUST1039,Bopha Kim,M,034 760 7818,Siem Reap,Phone Repair,23140.0,Savings Account,L,Friendly,Canadia,34317.0,11.0,Loan,24,2025,13.337283,103.835179,2025-07-30 12:53:41,2025-09-12 12:53:41
241,CUST1040,Sok Kim,M,054 309 6182,Siem Reap,Grocery,10110.0,Savings Account,L,Friendly,ACLEDA,17977.0,5.2,Loan,24,2023,13.577464,103.843575,2025-08-25 12:53:41,2025-09-12 12:53:41
242,CUST1041,Ravy Pich,F,045 449 9687,Siem Reap,Fruit Vendor,23800.0,Savings Account,M,Aggressive,Canadia,37292.0,6.3,Loan,24,2024,13.118243,103.99605,2025-09-11 12:53:41,2025-09-12 12:53:41
243,CUST1042,Ravy Heng,M,057 993 4863,Kandal,Grocery,26370.0,Savings Account,M,Interested,ABA,5413.0,6.0,Loan,36,2023,11.203716,104.676379,2025-06-29 12:53:41,2025-09-12 12:53:41
244,CUST1043,Vannak Heng,F,058 618 6000,Kandal,Coffee,27080.0,Savings Account,H,Friendly,ABA,6159.0,7.3,Loan,36,2024,11.268424,104.891704,2025-08-30 12:53:41,2025-09-12 12:53:41
245,CUST1044,Bopha Heng,F,094 765 4201,Siem Reap,Phone Repair,5480.0,Business Loan,M,Friendly,ACLEDA,7096.0,5.4,Loan,12,2023,13.504918,103.597175,2025-07-12 12:53:41,2025-09-12 12:53:41
246,CUST1045,Sok Ly,F,047 376 5342,Phnom Penh,Coffee,6900.0,Personal Loan,L,Hesitant,ABA,42160.0,9.8,Loan,12,2025,11.529164,104.917196,2025-07-14 12:53:41,2025-09-12 12:53:41
247,CUST1046,Ravy Heng,M,042 153 4926,Kandal,Coffee,18600.0,Savings Account,L,Friendly,ACLEDA,28237.0,6.8,Loan,24,2023,11.723716,105.171778,2025-08-21 12:53:41,2025-09-12 12:53:41
248,CUST1047,Sok Pich,F,060 632 4290,Phnom Penh,Fruit Vendor,15730.0,Business Loan,M,Friendly,ACLEDA,7576.0,7.7,Loan,24,2023,11.596967,104.88745,2025-08-14 12:53:41,2025-09-12 12:53:41
249,CUST1048,Ravy Pich,M,075 169 8274,Battambang,Grocery,8840.0,Business Loan,M,Hesitant,ACLEDA,19019.0,5.3,Loan,36,2025,12.705047,102.806334,2025-07-25 12:53:41,2025-09-12 12:53:41
250,CUST1049,Dara Heng,M,092 780 9463,Battambang,Coffee,29700.0,Personal Loan,H,Interested,ACLEDA,40449.0,6.4,Loan,12,2023,13.312379,103.140176,2025-08-24 12:53:41,2025-09-12 12:53:41
251,CUST1050,Sok Kim,M,046 130 7178,Phnom Penh,Grocery,6140.0,Business Loan,H,Aggressive,ABA,36074.0,5.1,Loan,24,2025,11.586677,104.975361,2025-07-13 12:53:41,2025-09-12 12:53:41
252,CUST1051,Dara Savuth,F,042 195 7977,Kandal,Phone Repair,7600.0,Business Loan,L,Aggressive,ABA,25985.0,14.6,Loan,24,2025,11.696767,105.098435,2025-06-16 12:53:41,2025-09-12 12:53:41
253,CUST1052,Dara Ly,F,065 849 3530,Siem Reap,Coffee,10440.0,Personal Loan,H,Aggressive,ACLEDA,24965.0,14.6,Loan,12,2025,13.239831,103.972173,2025-08-28 12:53:41,2025-09-12 12:53:41
254,CUST1053,Sok Pich,F,017 164 2908,Phnom Penh,Phone Repair,3100.0,Personal Loan,L,Hesitant,ACLEDA,9731.0,12.0,Loan,36,2024,11.530056,104.881607,2025-08-11 12:53:41,2025-09-12 12:53:41
255,CUST1054,Bopha Savuth,M,075 973 3219,Phnom Penh,Fruit Vendor,4000.0,Savings Account,L,Aggressive,ABA,32447.0,7.3,Loan,24,2023,11.574965,104.927095,2025-06-27 12:53:41,2025-09-12 12:53:41
256,CUST1055,Sok Pich,F,093 792 1797,Phnom Penh,Phone Repair,11740.0,Personal Loan,M,Friendly,ABA,30994.0,13.6,Loan,24,2024,11.586244,104.977314,2025-08-06 12:53:41,2025-09-12 12:53:41
257,CUST1056,Ravy Heng,F,058 627 1749,Kandal,Grocery,25420.0,Savings Account,L,Friendly,ABA,23473.0,6.5,Loan,36,2023,11.341889,104.695474,2025-07-15 12:53:41,2025-09-12 12:53:41
258,CUST1057,Bopha Pich,M,029 191 1103,Battambang,Phone Repair,18550.0,Savings Account,M,Hesitant,ACLEDA,34093.0,11.0,Loan,24,2023,12.880238,103.284109,2025-07-02 12:53:41,2025-09-12 12:53:41
259,CUST1058,Vannak Ly,F,010 169 5626,Kandal,Fruit Vendor,17190.0,Business Loan,H,Aggressive,ACLEDA,33980.0,13.5,Loan,36,2024,11.195741,104.936867,2025-07-06 12:53:41,2025-09-12 12:53:41
260,CUST1059,Sok Ly,M,091 126 7136,Siem Reap,Coffee,12740.0,Personal Loan,H,Interested,ACLEDA,31214.0,9.3,Loan,12,2025,13.634974,103.83739,2025-07-27 12:53:41,2025-09-12 12:53:41
261,CUST1060,Ravy Heng,F,037 967 3467,Phnom Penh,Fruit Vendor,24010.0,Personal Loan,H,Hesitant,ACLEDA,8120.0,10.0,Loan,24,2024,11.552167,104.952842,2025-09-04 12:53:41,2025-09-12 12:53:41
262,CUST1061,Bopha Ly,M,091 511 2877,Battambang,Grocery,10540.0,Savings Account,H,Friendly,Canadia,18020.0,9.6,Loan,12,2024,13.487178,103.307066,2025-08-09 12:53:41,2025-09-12 12:53:41
263,CUST1062,Dara Ly,M,077 641 6099,Kandal,Coffee,21160.0,Savings Account,H,Hesitant,ACLEDA,36871.0,13.4,Loan,36,2023,11.451672,104.884084,2025-07-17 12:53:41,2025-09-12 12:53:41
264,CUST1063,Vannak Kim,F,045 456 6263,Kandal,Grocery,29820.0,Business Loan,M,Interested,Canadia,4810.0,11.8,Loan,12,2023,11.73136,104.792003,2025-08-29 12:53:41,2025-09-12 12:53:41
265,CUST1064,Ravy Pich,F,022 759 7655,Battambang,Grocery,19440.0,Business Loan,M,Aggressive,ABA,9959.0,7.1,Loan,24,2025,12.941079,103.136352,2025-08-01 12:53:41,2025-09-12 12:53:41
266,CUST1065,Bopha Savuth,F,071 684 5400,Battambang,Coffee,28290.0,Personal Loan,L,Aggressive,ABA,32201.0,6.0,Loan,36,2024,12.776771,102.926875,2025-07-09 12:53:41,2025-09-12 12:53:41
267,CUST1066,Bopha Kim,M,026 552 3136,Phnom Penh,Fruit Vendor,9290.0,Business Loan,M,Interested,ACLEDA,49564.0,14.9,Loan,12,2024,11.573842,104.897403,2025-08-25 12:53:41,2025-09-12 12:53:41
268,CUST1067,Vannak Ly,F,066 554 5180,Phnom Penh,Fruit Vendor,5130.0,Personal Loan,H,Aggressive,ACLEDA,27416.0,12.1,Loan,36,2025,11.525499,104.929574,2025-07-06 12:53:41,2025-09-12 12:53:41
269,CUST1068,Ravy Heng,F,087 908 7186,Phnom Penh,Fruit Vendor,5240.0,Business Loan,L,Friendly,ABA,10727.0,11.2,Loan,12,2025,11.584716,104.97412,2025-06-15 12:53:41,2025-09-12 12:53:41
270,CUST1069,Vannak Pich,F,082 666 7745,Battambang,Phone Repair,5440.0,Business Loan,M,Interested,ACLEDA,32383.0,14.1,Loan,24,2023,13.07605,103.26115,2025-08-17 12:53:41,2025-09-12 12:53:41
271,CUST1070,Ravy Savuth,F,040 145 5873,Siem Reap,Phone Repair,17610.0,Personal Loan,M,Hesitant,ACLEDA,46362.0,5.4,Loan,24,2025,13.317046,104.1461,2025-08-05 12:53:41,2025-09-12 12:53:41
272,CUST1071,Bopha Kim,F,024 863 8933,Battambang,Phone Repair,23520.0,Personal Loan,M,Interested,ABA,25044.0,9.3,Loan,36,2023,12.87312,103.315436,2025-07-28 12:53:41,2025-09-12 12:53:41
273,CUST1072,Vannak Pich,M,068 901 5695,Phnom Penh,Phone Repair,16990.0,Savings Account,H,Aggressive,ACLEDA,26303.0,7.6,Loan,24,2023,11.539987,104.923091,2025-06-27 12:53:41,2025-09-12 12:53:41
274,CUST1073,Dara Pich,F,024 641 4608,Kandal,Coffee,16570.0,Personal Loan,M,Hesitant,ABA,4966.0,9.3,Loan,36,2025,11.743193,104.721706,2025-07-22 12:53:41,2025-09-12 12:53:41
275,CUST1074,Sok Heng,F,090 200 4686,Siem Reap,Grocery,15250.0,Business Loan,H,Aggressive,ACLEDA,12663.0,13.6,Loan,24,2024,13.656059,103.980731,2025-06-18 12:53:41,2025-09-12 12:53:41
276,CUST1075,Bopha Pich,M,036 142 8034,Kandal,Grocery,9210.0,Business Loan,L,Interested,Canadia,7012.0,11.8,Loan,24,2024,11.497629,104.94495,2025-06-16 12:53:41,2025-09-12 12:53:41
277,CUST1076,Ravy Kim,M,095 995 3525,Siem Reap,Fruit Vendor,27250.0,Business Loan,H,Aggressive,ABA,18212.0,13.7,Loan,36,2023,13.336028,104.148996,2025-08-21 12:53:41,2025-09-12 12:53:41
278,CUST1077,Bopha Ly,F,078 634 1683,Kandal,Grocery,8060.0,Savings Account,H,Interested,ABA,24814.0,13.5,Loan,12,2024,11.316765,105.000882,2025-06-26 12:53:41,2025-09-12 12:53:41
279,CUST1078,Bopha Kim,F,087 612 3190,Kandal,Phone Repair,17460.0,Business Loan,M,Interested,Canadia,19477.0,5.8,Loan,12,2024,11.276314,104.865586,2025-07-13 12:53:41,2025-09-12 12:53:41
280,CUST1079,Ravy Heng,F,027 519 9813,Kandal,Fruit Vendor,29640.0,Personal Loan,M,Friendly,ACLEDA,46972.0,11.0,Loan,36,2025,11.318127,104.788339,2025-09-01 12:53:41,2025-09-12 12:53:41
281,CUST1080,Sok Kim,M,056 331 2107,Siem Reap,Phone Repair,10010.0,Savings Account,H,Friendly,ACLEDA,44109.0,6.7,Loan,24,2024,13.469318,104.033143,2025-08-18 12:53:41,2025-09-12 12:53:41
282,CUST1081,Sok Savuth,F,099 540 3238,Siem Reap,Coffee,8560.0,Savings Account,H,Hesitant,ABA,35682.0,14.4,Loan,36,2025,13.422663,103.562534,2025-07-19 12:53:41,2025-09-12 12:53:41
283,CUST1082,Dara Savuth,M,035 991 7197,Kandal,Coffee,24790.0,Savings Account,L,Hesitant,ABA,6012.0,10.2,Loan,24,2023,11.201218,104.982976,2025-07-02 12:53:41,2025-09-12 12:53:41
284,CUST1083,Ravy Ly,F,086 163 2513,Battambang,Fruit Vendor,24590.0,Personal Loan,L,Interested,Canadia,36907.0,12.8,Loan,12,2024,12.910782,103.204035,2025-08-20 12:53:41,2025-09-12 12:53:41
285,CUST1084,Ravy Savuth,M,085 521 8822,Siem Reap,Coffee,7360.0,Savings Account,H,Friendly,ACLEDA,13820.0,6.4,Loan,24,2023,13.363461,103.975392,2025-08-30 12:53:41,2025-09-12 12:53:41
286,CUST1085,Vannak Pich,F,066 633 6166,Battambang,Coffee,23900.0,Savings Account,M,Aggressive,ACLEDA,9454.0,10.8,Loan,36,2023,12.763306,103.003039,2025-07-02 12:53:41,2025-09-12 12:53:41
287,CUST1086,Dara Savuth,M,073 148 1546,Siem Reap,Fruit Vendor,7710.0,Business Loan,L,Interested,ACLEDA,1306.0,5.2,Loan,12,2023,13.177242,103.779506,2025-08-27 12:53:41,2025-09-12 12:53:41
288,CUST1087,Bopha Pich,F,080 495 7131,Battambang,Phone Repair,27600.0,Savings Account,L,Friendly,ABA,41058.0,14.0,Loan,24,2025,13.005372,103.39508,2025-06-28 12:53:41,2025-09-12 12:53:41
289,CUST1088,Ravy Kim,F,052 365 5426,Battambang,Grocery,25640.0,Savings Account,L,Aggressive,ACLEDA,42545.0,10.4,Loan,12,2025,12.802657,103.593687,2025-09-12 12:53:41,2025-09-12 12:53:41
290,CUST1089,Ravy Pich,M,099 374 7084,Kandal,Grocery,7950.0,Personal Loan,H,Friendly,ACLEDA,24066.0,11.4,Loan,12,2024,11.417168,104.839488,2025-08-14 12:53:41,2025-09-12 12:53:41
291,CUST1090,Sok Heng,M,037 691 1889,Battambang,Grocery,9650.0,Personal Loan,M,Hesitant,ACLEDA,16199.0,10.0,Loan,36,2023,13.101696,103.378265,2025-08-04 12:53:41,2025-09-12 12:53:41
292,CUST1091,Sok Heng,F,058 629 9014,Kandal,Fruit Vendor,15870.0,Savings Account,M,Hesitant,ACLEDA,6171.0,8.7,Loan,24,2023,11.394862,104.774525,2025-08-28 12:53:41,2025-09-12 12:53:41
293,CUST1092,Bopha Ly,M,092 120 7776,Battambang,Fruit Vendor,3990.0,Savings Account,H,Hesitant,ABA,43322.0,8.1,Loan,24,2025,13.405683,103.261,2025-07-13 12:53:41,2025-09-12 12:53:41
294,CUST1093,Sok Savuth,F,053 162 7178,Battambang,Coffee,14330.0,Business Loan,H,Aggressive,ABA,1699.0,11.0,Loan,24,2024,12.937206,102.949899,2025-08-03 12:53:41,2025-09-12 12:53:41
295,CUST1094,Bopha Savuth,M,057 293 8132,Siem Reap,Phone Repair,15200.0,Savings Account,H,Interested,ACLEDA,37167.0,9.0,Loan,36,2023,13.393205,103.819941,2025-07-07 12:53:41,2025-09-12 12:53:41
296,CUST1095,Bopha Heng,M,083 500 6007,Siem Reap,Fruit Vendor,18960.0,Personal Loan,M,Friendly,ACLEDA,46611.0,6.6,Loan,36,2023,13.452688,103.77664,2025-09-03 12:53:41,2025-09-12 12:53:41
297,CUST1096,Vannak Pich,F,040 684 8986,Siem Reap,Phone Repair,27100.0,Savings Account,M,Friendly,ACLEDA,41807.0,9.5,Loan,12,2023,13.429719,103.782449,2025-08-08 12:53:41,2025-09-12 12:53:41
298,CUST1097,Dara Heng,M,066 785 9006,Phnom Penh,Grocery,17040.0,Business Loan,L,Hesitant,ACLEDA,12492.0,9.6,Loan,24,2024,11.586372,104.953028,2025-08-04 12:53:41,2025-09-12 12:53:41
299,CUST1098,Vannak Savuth,F,018 981 1890,Siem Reap,Fruit Vendor,8590.0,Business Loan,H,Aggressive,ABA,11891.0,12.0,Loan,36,2023,13.168601,103.786425,2025-06-14 12:53:41,2025-09-12 12:53:41
300,CUST1099,Ravy Savuth,F,077 227 3062,Siem Reap,Grocery,27670.0,Personal Loan,L,Friendly,ABA,27898.0,12.2,Loan,24,2025,13.284176,103.978366,2025-07-04 12:53:41,2025-09-12 12:53:41
301,CUST1100,Sok Heng,M,050 318 5348,Siem Reap,Phone Repair,17260.0,Business Loan,M,Aggressive,ACLEDA,9167.0,9.4,Loan,12,2025,13.561065,103.640147,2025-06-25 12:53:41,2025-09-12 12:53:41
302,CUST1101,Bopha Pich,M,029 895 5206,Phnom Penh,Grocery,10750.0,Business Loan,M,Friendly,ACLEDA,12105.0,6.8,Loan,12,2025,11.544356,104.970423,2025-06-14 12:53:41,2025-09-12 12:53:41
303,CUST1102,Sok Ly,M,031 294 8671,Kandal,Fruit Vendor,22170.0,Personal Loan,L,Hesitant,ABA,15110.0,13.2,Loan,36,2024,11.259756,104.774849,2025-08-31 12:53:41,2025-09-12 12:53:41
304,CUST1103,Dara Ly,F,013 479 8687,Siem Reap,Fruit Vendor,16650.0,Personal Loan,M,Friendly,ACLEDA,25582.0,5.4,Loan,24,2025,13.48219,104.095231,2025-06-30 12:53:41,2025-09-12 12:53:41
305,CUST1104,Dara Savuth,M,030 196 4849,Siem Reap,Coffee,4220.0,Personal Loan,H,Hesitant,ABA,8160.0,6.8,Loan,36,2025,13.390463,103.808982,2025-08-14 12:53:41,2025-09-12 12:53:41
306,CUST1105,Bopha Ly,F,080 766 8370,Siem Reap,Phone Repair,26310.0,Savings Account,L,Interested,ABA,1036.0,11.1,Loan,36,2023,13.400826,103.980587,2025-09-11 12:53:41,2025-09-12 12:53:41
307,CUST1106,Vannak Pich,M,038 127 2493,Siem Reap,Coffee,5180.0,Personal Loan,M,Friendly,ABA,30264.0,13.6,Loan,36,2025,13.507029,103.91377,2025-07-05 12:53:41,2025-09-12 12:53:41
308,CUST1107,Vannak Savuth,F,096 674 3560,Kandal,Fruit Vendor,7870.0,Savings Account,L,Hesitant,ACLEDA,8648.0,9.8,Loan,24,2023,11.677232,104.995608,2025-09-08 12:53:41,2025-09-12 12:53:41
309,CUST1108,Vannak Heng,M,074 871 7073,Phnom Penh,Fruit Vendor,14180.0,Business Loan,M,Friendly,Canadia,39249.0,11.6,Loan,36,2024,11.516387,104.969888,2025-08-30 12:53:41,2025-09-12 12:53:41
310,CUST1109,Dara Pich,F,044 888 9946,Kandal,Coffee,9740.0,Savings Account,M,Interested,ABA,9829.0,14.6,Loan,12,2023,11.431316,104.692851,2025-09-05 12:53:41,2025-09-12 12:53:41
311,CUST1110,Vannak Pich,M,045 488 3842,Siem Reap,Fruit Vendor,15480.0,Personal Loan,L,Interested,ABA,3761.0,12.7,Loan,36,2023,13.494975,103.583336,2025-07-31 12:53:41,2025-09-12 12:53:41
312,CUST1111,Bopha Savuth,F,066 209 9740,Siem Reap,Fruit Vendor,13420.0,Personal Loan,L,Aggressive,ABA,11616.0,12.2,Loan,12,2023,13.194589,103.979128,2025-08-24 12:53:41,2025-09-12 12:53:41
313,CUST1112,Sok Kim,M,075 191 1084,Siem Reap,Fruit Vendor,15840.0,Business Loan,H,Hesitant,ACLEDA,31133.0,8.1,Loan,24,2025,13.279249,103.765891,2025-06-22 12:53:41,2025-09-12 12:53:41
314,CUST1113,Vannak Ly,F,093 553 8116,Siem Reap,Fruit Vendor,22810.0,Business Loan,H,Hesitant,ACLEDA,11250.0,11.5,Loan,36,2023,13.1663,103.582762,2025-07-22 12:53:41,2025-09-12 12:53:41
315,CUST1114,Vannak Savuth,M,074 735 7121,Battambang,Grocery,28460.0,Business Loan,L,Interested,ABA,46802.0,6.6,Loan,12,2024,13.337881,103.103583,2025-07-22 12:53:41,2025-09-12 12:53:41
316,CUST1115,Bopha Heng,F,056 675 4077,Kandal,Grocery,4200.0,Business Loan,M,Friendly,ABA,43148.0,8.8,Loan,24,2023,11.596521,105.222513,2025-06-19 12:53:41,2025-09-12 12:53:41
317,CUST1116,Sok Pich,F,019 308 5409,Phnom Penh,Phone Repair,11510.0,Business Loan,M,Friendly,ABA,22998.0,10.7,Loan,36,2024,11.601715,104.92091,2025-07-04 12:53:41,2025-09-12 12:53:41
318,CUST1117,Vannak Ly,F,033 762 3365,Kandal,Coffee,23140.0,Personal Loan,H,Friendly,ACLEDA,20951.0,5.2,Loan,36,2025,11.574238,105.215475,2025-08-17 12:53:41,2025-09-12 12:53:41
319,CUST1118,Dara Heng,M,072 716 7619,Battambang,Fruit Vendor,18320.0,Business Loan,M,Friendly,ACLEDA,36559.0,13.4,Loan,36,2023,13.122761,102.953607,2025-08-26 12:53:41,2025-09-12 12:53:41
320,CUST1119,Dara Kim,M,073 200 5236,Kandal,Phone Repair,28100.0,Business Loan,H,Hesitant,ACLEDA,40971.0,9.2,Loan,36,2023,11.483532,104.757756,2025-07-29 12:53:41,2025-09-12 12:53:41
321,CUST1120,Sok Ly,M,047 773 1193,Siem Reap,Fruit Vendor,12230.0,Business Loan,H,Hesitant,Canadia,21534.0,12.2,Loan,36,2024,13.453211,103.713141,2025-08-07 12:53:41,2025-09-12 12:53:41
322,CUST1121,Ravy Pich,M,021 471 7713,Kandal,Grocery,29220.0,Business Loan,H,Aggressive,ACLEDA,9955.0,12.2,Loan,12,2025,11.751384,105.028727,2025-07-02 12:53:41,2025-09-12 12:53:41
323,CUST1122,Bopha Pich,M,044 281 9609,Siem Reap,Fruit Vendor,6940.0,Personal Loan,H,Hesitant,ACLEDA,12495.0,8.3,Loan,24,2023,13.082158,103.923875,2025-07-15 12:53:41,2025-09-12 12:53:41
324,CUST1123,Vannak Pich,M,050 180 5423,Battambang,Phone Repair,28120.0,Savings Account,H,Hesitant,ABA,33478.0,7.2,Loan,36,2024,13.142195,103.454736,2025-06-18 12:53:41,2025-09-12 12:53:41
325,CUST1124,Sok Heng,F,054 221 5489,Kandal,Fruit Vendor,14680.0,Business Loan,H,Aggressive,ACLEDA,49080.0,5.7,Loan,12,2025,11.194579,104.91582,2025-06-20 12:53:41,2025-09-12 12:53:41
326,CUST1125,Vannak Pich,M,022 459 3225,Kandal,Coffee,9020.0,Personal Loan,H,Interested,ABA,47142.0,14.4,Loan,24,2024,11.753789,105.206569,2025-08-05 12:53:41,2025-09-12 12:53:41
327,CUST1126,Sok Savuth,F,023 845 1752,Siem Reap,Grocery,12350.0,Personal Loan,L,Hesitant,Canadia,21812.0,14.7,Loan,36,2024,13.128625,104.149027,2025-07-04 12:53:41,2025-09-12 12:53:41
328,CUST1127,Bopha Ly,F,061 827 7808,Kandal,Phone Repair,24200.0,Business Loan,M,Interested,Canadia,38705.0,9.9,Loan,12,2024,11.409841,105.038181,2025-09-08 12:53:41,2025-09-12 12:53:41
329,CUST1128,Bopha Pich,M,033 444 9412,Siem Reap,Grocery,6410.0,Savings Account,H,Aggressive,Canadia,33930.0,14.9,Loan,36,2023,13.284735,103.782958,2025-06-27 12:53:41,2025-09-12 12:53:41
330,CUST1129,Vannak Savuth,M,029 659 1120,Phnom Penh,Coffee,6760.0,Personal Loan,L,Interested,ABA,45370.0,6.7,Loan,36,2025,11.521386,104.964728,2025-08-11 12:53:41,2025-09-12 12:53:41
331,CUST1130,Ravy Ly,M,076 610 7189,Siem Reap,Phone Repair,13510.0,Business Loan,M,Interested,ACLEDA,34288.0,8.6,Loan,36,2024,13.331628,103.772977,2025-07-15 12:53:41,2025-09-12 12:53:41
332,CUST1131,Dara Pich,F,037 157 1171,Phnom Penh,Phone Repair,22620.0,Savings Account,H,Hesitant,Canadia,15214.0,13.6,Loan,24,2024,11.533129,104.942499,2025-08-28 12:53:41,2025-09-12 12:53:41
333,CUST1132,Dara Savuth,M,083 678 2020,Kandal,Phone Repair,4210.0,Personal Loan,M,Friendly,ACLEDA,44748.0,7.5,Loan,24,2025,11.418277,104.845475,2025-08-29 12:53:41,2025-09-12 12:53:41
334,CUST1133,Sok Kim,M,084 571 4362,Siem Reap,Fruit Vendor,28990.0,Business Loan,L,Aggressive,ABA,10838.0,12.8,Loan,12,2023,13.589098,103.943278,2025-09-03 12:53:41,2025-09-12 12:53:41
335,CUST1134,Vannak Kim,M,067 344 6655,Phnom Penh,Fruit Vendor,16980.0,Business Loan,M,Interested,Canadia,7707.0,13.8,Loan,12,2024,11.604095,104.945959,2025-06-15 12:53:41,2025-09-12 12:53:41
336,CUST1135,Ravy Kim,F,043 250 4037,Battambang,Phone Repair,25400.0,Savings Account,H,Friendly,ACLEDA,32739.0,11.2,Loan,36,2025,12.987052,103.201044,2025-09-03 12:53:41,2025-09-12 12:53:41
337,CUST1136,Bopha Kim,F,068 760 9961,Kandal,Phone Repair,23260.0,Business Loan,H,Friendly,Canadia,40974.0,13.7,Loan,24,2025,11.522597,104.702391,2025-08-16 12:53:41,2025-09-12 12:53:41
338,CUST1137,Dara Pich,F,017 686 3180,Siem Reap,Grocery,22740.0,Business Loan,H,Interested,Canadia,42828.0,7.2,Loan,36,2025,13.4211,103.576234,2025-09-05 12:53:41,2025-09-12 12:53:41
339,CUST1138,Ravy Ly,M,074 832 8395,Kandal,Phone Repair,14770.0,Business Loan,L,Interested,ACLEDA,7381.0,5.2,Loan,36,2025,11.663098,104.825254,2025-07-13 12:53:41,2025-09-12 12:53:41
340,CUST1139,Vannak Savuth,M,097 705 8049,Siem Reap,Grocery,4720.0,Savings Account,L,Interested,ABA,15369.0,13.6,Loan,36,2025,13.555582,103.938978,2025-08-14 12:53:41,2025-09-12 12:53:41
341,CUST1140,Vannak Savuth,F,091 749 2429,Battambang,Phone Repair,14460.0,Business Loan,L,Hesitant,Canadia,34890.0,8.6,Loan,24,2024,12.862901,103.312036,2025-07-18 12:53:41,2025-09-12 12:53:41
342,CUST1141,Ravy Heng,F,097 269 8711,Battambang,Fruit Vendor,20810.0,Personal Loan,H,Hesitant,ACLEDA,22032.0,10.3,Loan,36,2025,13.085473,103.533909,2025-07-14 12:53:41,2025-09-12 12:53:41
343,CUST1142,Dara Kim,M,076 523 6931,Phnom Penh,Coffee,9090.0,Personal Loan,H,Friendly,ABA,27405.0,6.6,Loan,12,2024,11.593643,104.926015,2025-07-20 12:53:41,2025-09-12 12:53:41
344,CUST1143,Dara Heng,M,043 863 5893,Siem Reap,Grocery,14100.0,Personal Loan,M,Interested,Canadia,27799.0,12.9,Loan,24,2024,13.24696,103.598998,2025-06-18 12:53:41,2025-09-12 12:53:41
345,CUST1144,Vannak Heng,M,091 989 5679,Battambang,Phone Repair,12590.0,Savings Account,H,Aggressive,ACLEDA,33352.0,6.1,Loan,24,2025,13.350525,103.016486,2025-07-30 12:53:41,2025-09-12 12:53:41
346,CUST1145,Vannak Savuth,F,076 241 3318,Siem Reap,Grocery,16780.0,Personal Loan,H,Interested,ABA,7317.0,14.5,Loan,12,2023,13.123333,104.052332,2025-09-09 12:53:41,2025-09-12 12:53:41
347,CUST1146,Sok Pich,M,090 307 4936,Kandal,Coffee,25210.0,Business Loan,L,Hesitant,ACLEDA,16647.0,13.3,Loan,24,2024,11.530299,104.700458,2025-06-19 12:53:41,2025-09-12 12:53:41
348,CUST1147,Dara Heng,F,036 430 6439,Phnom Penh,Phone Repair,13370.0,Business Loan,M,Aggressive,ACLEDA,10091.0,12.6,Loan,36,2024,11.533841,104.92038,2025-08-16 12:53:41,2025-09-12 12:53:41
349,CUST1148,Sok Pich,F,033 984 6588,Battambang,Grocery,5660.0,Personal Loan,L,Friendly,ACLEDA,10293.0,14.0,Loan,12,2024,12.973476,103.416913,2025-08-06 12:53:41,2025-09-12 12:53:41
350,CUST1149,Bopha Ly,F,072 362 6707,Kandal,Coffee,18740.0,Personal Loan,L,Friendly,Canadia,40111.0,5.3,Loan,12,2023,11.750289,104.898624,2025-08-20 12:53:41,2025-09-12 12:53:41
351,CUST1150,Bopha Savuth,M,055 637 8380,Kandal,Coffee,7170.0,Savings Account,L,Interested,ABA,49261.0,6.0,Loan,24,2023,11.53707,105.097943,2025-08-21 12:53:41,2025-09-12 12:53:41
352,CUST1151,Ravy Savuth,M,097 800 2991,Battambang,Fruit Vendor,24560.0,Personal Loan,M,Aggressive,ABA,34605.0,5.0,Loan,24,2024,13.199823,103.248799,2025-08-31 12:53:41,2025-09-12 12:53:41
353,CUST1152,Dara Heng,F,021 531 2249,Battambang,Coffee,15540.0,Savings Account,M,Friendly,ABA,42548.0,8.2,Loan,36,2024,12.783564,103.317564,2025-08-11 12:53:41,2025-09-12 12:53:41
354,CUST1153,Ravy Pich,F,059 693 6548,Battambang,Phone Repair,5060.0,Savings Account,H,Hesitant,Canadia,47641.0,5.2,Loan,36,2025,13.356743,103.02681,2025-06-15 12:53:41,2025-09-12 12:53:41
355,CUST1154,Bopha Ly,M,082 109 7469,Battambang,Coffee,10510.0,Savings Account,H,Hesitant,ACLEDA,7129.0,11.3,Loan,24,2023,12.928077,103.482099,2025-07-24 12:53:41,2025-09-12 12:53:41
356,CUST1155,Sok Kim,F,075 559 8669,Battambang,Coffee,14930.0,Business Loan,M,Friendly,Canadia,25184.0,8.8,Loan,24,2024,13.450868,103.596723,2025-06-25 12:53:41,2025-09-12 12:53:41
357,CUST1156,Bopha Heng,M,060 679 4118,Battambang,Fruit Vendor,17740.0,Personal Loan,H,Friendly,ABA,11299.0,7.4,Loan,12,2024,13.155628,103.259492,2025-06-19 12:53:41,2025-09-12 12:53:41
358,CUST1157,Bopha Pich,F,062 885 7457,Phnom Penh,Phone Repair,21220.0,Personal Loan,L,Hesitant,ACLEDA,13941.0,13.4,Loan,12,2024,11.606751,104.884232,2025-07-02 12:53:41,2025-09-12 12:53:41
359,CUST1158,Sok Savuth,M,012 347 9401,Kandal,Coffee,7250.0,Savings Account,M,Aggressive,ABA,10070.0,13.4,Loan,36,2023,11.518676,104.967221,2025-08-03 12:53:41,2025-09-12 12:53:41
